semester,occupancy-student,occupancy-permanent-academic-staff ,temp-acaemic,executive-non-academic,other-non-academic ,no-of-degree-programs ,no-of-departments,total 
1,1800,20,32,2,24,6,5,39818.61686
1,1800,20,32,3,8,6,5,39205.60456
1,1800,20,32,3,24,6,5,39914.52406
1,1800,20,32,4,8,6,5,39293.24286
1,1800,20,32,4,24,6,5,40002.16236
1,1800,20,40,1,8,6,6,39320.17566
1,1800,20,40,1,24,6,6,40029.09516
1,1800,20,40,2,8,6,6,39421.53096
1,1800,20,40,2,24,6,6,40130.45046
1,1800,20,40,3,8,6,6,39517.43816
1,1800,20,40,3,24,6,6,40226.35766
1,1800,20,40,4,8,6,6,39605.07646
1,1800,20,40,4,24,6,6,40313.99596
1,1800,20,49,1,8,6,7,39727.75306
1,1800,20,49,1,24,6,7,40436.67256
1,1800,20,49,2,8,6,7,39829.10836
1,1800,20,49,2,24,6,7,40538.02786
1,1800,20,49,3,8,6,7,39925.01556
1,1800,20,49,3,24,6,7,40633.93506
1,1800,20,49,4,8,6,7,40012.65386
1,1800,20,49,4,24,6,7,40721.57336
1,1800,20,57,1,8,6,8,40577.33366
1,1800,20,57,1,24,6,8,41286.25316
1,1800,20,57,2,8,6,8,40678.68896
1,1800,20,57,2,24,6,8,41387.60846
1,1800,20,57,3,8,6,8,40774.59616
1,1800,20,57,3,24,6,8,41483.51566
1,1800,20,57,4,8,6,8,40862.23446
1,1800,20,57,4,24,6,8,41571.15396
1,1800,26,16,1,8,6,3,39006.27386
1,1800,26,16,1,24,6,3,39715.19336
1,1800,26,16,2,8,6,3,39107.62916
1,1800,26,16,2,24,6,3,39816.54866
1,1800,26,16,3,8,6,3,39203.53636
1,1800,26,16,3,24,6,3,39912.45586
1,1800,26,16,4,8,6,3,39291.17466
1,1800,26,16,4,24,6,3,40000.09416
1,1800,26,24,1,8,6,4,39547.58126
1,1800,26,24,1,24,6,4,40256.50076
1,1800,26,24,2,8,6,4,39648.93656
1,1800,26,24,2,24,6,4,40357.85606
1,1800,26,24,3,8,6,4,39744.84376
1,1800,26,24,3,24,6,4,40453.76326
1,1800,26,24,4,8,6,4,39832.48206
1,1800,26,32,1,8,6,5,40007.96266
1,1800,26,32,1,24,6,5,40716.88216
1,1800,26,32,2,8,6,5,40109.31796
1,1800,26,32,2,24,6,5,40818.23746
1,1800,20,32,3,8,6,5,40205.22516
1,1800,20,32,3,24,6,5,40914.14466
1,1800,20,32,4,8,6,5,40292.86346
1,1800,26,40,1,8,6,6,40319.79626
1,1800,26,40,1,24,6,6,41028.71576
1,1800,26,40,2,8,6,6,40421.15156
1,1800,26,40,2,24,6,6,41130.07106
1,1800,26,40,3,8,6,6,40517.05876
1,1800,26,40,3,24,6,6,41225.97826
1,1800,26,40,4,8,6,6,40604.69706
1,1800,26,49,1,8,6,7,40727.37366
1,1800,26,49,1,24,6,7,41436.29316
1,1800,26,49,2,8,6,7,40828.72896
1,1800,26,49,2,24,6,7,41537.64846
1,1800,26,49,3,8,6,7,40924.63616
1,1800,26,49,3,24,6,7,41633.55566
1,1800,26,49,4,8,6,7,41012.27446
1,1800,26,57,1,8,6,8,41576.95426
1,1800,26,57,1,24,6,8,42285.87376
1,1800,26,57,2,8,6,8,41678.30956
1,1800,26,57,2,24,6,8,42387.22906
1,1800,26,57,3,8,6,8,41774.21676
1,1800,26,57,3,24,6,8,42483.13626
1,1800,26,57,4,8,6,8,41861.85506
1,1800,26,57,4,24,6,8,42570.77456
1,1800,35,16,1,8,6,3,39782.23386
1,1800,35,16,1,24,6,3,40491.15336
1,1800,35,16,2,8,6,3,39883.58916
1,1800,35,16,2,24,6,3,40592.50866
1,1800,35,16,3,8,6,3,39979.49636
1,1800,35,16,3,24,6,3,40688.41586
1,1800,35,16,4,8,6,3,40067.13466
1,1800,35,24,1,8,6,4,40323.54126
1,1800,35,24,1,24,6,4,41032.46076
1,1800,35,24,2,8,6,4,40424.89656
1,1800,35,24,2,24,6,4,41133.81606
1,1800,35,24,3,8,6,4,40520.80376
1,1800,35,24,3,24,6,4,41229.72326
1,1800,35,24,4,8,6,4,40608.44206
1,1800,35,24,4,24,6,4,41317.36156
1,1800,35,32,1,8,6,5,40783.92266
1,1800,35,32,1,24,6,5,41492.84216
1,1800,35,32,2,8,6,5,40885.27796
1,1800,35,32,2,24,6,5,41594.19746
1,1800,35,32,3,8,6,5,40981.18516
1,1800,35,32,3,24,6,5,41690.10466
1,1800,35,32,4,8,6,5,41068.82346
1,1800,35,32,4,24,6,5,41777.74296
1,1800,35,40,1,8,6,6,41095.75626
1,1800,35,40,1,24,6,6,41804.67576
1,1800,35,40,2,8,6,6,41197.11156
1,1800,35,40,2,24,6,6,41906.03106
1,1800,20,40,3,8,6,6,41293.01876
1,1800,20,40,3,24,6,6,42001.93826
1,1800,20,40,4,8,6,6,41380.65706
1,1800,20,40,4,24,6,6,42089.57656
1,1800,35,49,1,8,6,7,41503.33366
1,1800,35,49,1,24,6,7,42212.25316
1,1800,35,49,2,8,6,7,41604.68896
1,1800,35,49,2,24,6,7,42313.60846
1,1800,20,49,3,8,6,7,41700.59616
1,1800,20,49,3,24,6,7,42409.51566
1,1800,20,49,4,8,6,7,41788.23446
1,1800,35,57,1,8,6,8,42352.91426
1,1800,35,57,1,24,6,8,43061.83376
1,1800,35,57,2,8,6,8,42454.26956
1,1800,35,57,2,24,6,8,43163.18906
1,1800,35,57,3,8,6,8,42550.17676
1,1800,35,57,3,24,6,8,43259.09626
1,1800,35,57,4,8,6,8,42637.81506
1,1800,35,57,4,24,6,8,43346.73456
1,1800,44,16,1,8,6,3,40699.47916
1,1800,44,16,1,24,6,3,41408.39866
1,1800,44,16,2,8,6,3,40800.83446
1,1800,44,16,2,24,6,3,41509.75396
1,1800,44,16,3,8,6,3,40896.74166
1,1800,44,16,3,24,6,3,41605.66116
1,1800,44,16,4,8,6,3,40984.37996
1,1800,44,24,1,8,6,4,41240.78656
1,1800,44,24,1,24,6,4,41949.70606
1,1800,44,24,2,8,6,4,41342.14186
1,1800,44,24,2,24,6,4,42051.06136
1,1800,44,24,3,8,6,4,41438.04906
1,1800,44,24,3,24,6,4,42146.96856
1,1800,44,24,4,8,6,4,41525.68736
1,1800,44,24,4,24,6,4,42234.60686
1,1800,44,32,1,8,6,5,41701.16796
1,1800,44,32,1,24,6,5,42410.08746
1,1800,44,32,2,8,6,5,41802.52326
1,1800,44,32,2,24,6,5,42511.44276
1,1800,44,32,3,8,6,5,41898.43046
1,1800,44,32,3,24,6,5,42607.34996
1,1800,44,32,4,8,6,5,41986.06876
1,1800,44,32,4,24,6,5,42694.98826
1,1800,44,40,1,8,6,6,42013.00156
1,1800,44,40,1,24,6,6,42721.92106
1,1800,44,40,2,8,6,6,42114.35686
1,1800,44,40,2,24,6,6,42823.27636
1,1800,44,40,3,8,6,6,42210.26406
1,1800,44,40,3,24,6,6,42919.18356
1,1800,44,40,4,8,6,6,42297.90236
1,1800,44,40,4,24,6,6,43006.82186
1,1800,44,49,1,8,6,7,42420.57896
1,1800,44,49,1,24,6,7,43129.49846
1,1800,44,49,2,8,6,7,42521.93426
1,1800,44,49,2,24,6,7,43230.85376
1,1800,44,49,3,8,6,7,42617.84146
1,1800,44,49,3,24,6,7,43326.76096
1,1800,44,49,4,8,6,7,42705.47976
1,1800,44,49,4,24,6,7,43414.39926
1,1800,44,57,1,8,6,8,43270.15956
1,1800,44,57,1,24,6,8,43979.07906
1,1800,44,57,2,8,6,8,43371.51486
1,1800,44,57,2,24,6,8,44080.43436
1,1800,44,57,3,8,6,8,43467.42206
1,1800,44,57,3,24,6,8,44176.34156
1,1800,44,57,4,8,6,8,43555.06036
1,1800,44,57,4,24,6,8,44263.97986
1,1800,50,16,1,8,6,3,41217.25446
1,1800,50,16,1,24,6,3,41926.17396
1,1800,50,16,2,8,6,3,41318.60976
1,1800,50,16,2,24,6,3,42027.52926
1,1800,44,16,3,8,6,3,41414.51696
1,1800,44,16,3,24,6,3,42123.43646
1,1800,44,16,4,8,6,3,41502.15526
1,1800,44,16,4,24,6,3,42211.07476
1,1800,50,24,1,8,6,4,41758.56186
1,1800,50,24,1,24,6,4,42467.48136
1,1800,50,24,2,8,6,4,41859.91716
1,1800,50,24,2,24,6,4,42568.83666
1,1800,50,24,3,8,6,4,41955.82436
1,1800,50,24,3,24,6,4,42664.74386
1,1800,50,24,4,8,6,4,42043.46266
1,1800,50,24,4,24,6,4,42752.38216
1,1800,50,32,1,8,6,5,42218.94326
1,1800,50,32,1,24,6,5,42927.86276
1,1800,50,32,2,8,6,5,42320.29856
1,1800,50,32,2,24,6,5,43029.21806
1,1800,50,32,3,8,6,5,42416.20576
1,1800,50,32,3,24,6,5,43125.12526
1,1800,50,32,4,8,6,5,42503.84406
1,1800,50,32,4,24,6,5,43212.76356
1,1800,50,40,1,8,6,6,42530.77686
1,1800,50,40,1,24,6,6,43239.69636
1,1800,50,40,2,8,6,6,42632.13216
1,1800,50,40,2,24,6,6,43341.05166
1,1800,20,40,3,8,6,6,42728.03936
1,1800,20,40,3,24,6,6,43436.95886
1,1800,20,40,4,8,6,6,42815.67766
1,1800,20,40,4,24,6,6,43524.59716
1,1800,50,49,1,8,6,7,42938.35426
1,1800,50,49,1,24,6,7,43647.27376
1,1800,50,49,2,8,6,7,43039.70956
1,1800,50,49,2,24,6,7,43748.62906
1,1800,20,49,3,8,6,7,43135.61676
1,1800,20,49,3,24,6,7,43844.53626
1,1800,20,49,4,8,6,7,43223.25506
1,1800,20,49,4,24,6,7,43932.17456
1,1800,50,57,1,8,6,8,43787.93486
1,1800,50,57,1,24,6,8,44496.85436
1,1800,50,57,2,8,6,8,43889.29016
1,1800,50,57,2,24,6,8,44598.20966
1,1800,50,57,3,8,6,8,43985.19736
1,1800,50,57,3,24,6,8,44694.11686
1,1800,50,57,4,8,6,8,44072.83566
1,1800,50,57,4,24,6,8,44781.75516
1,1800,59,16,1,8,6,3,41914.50316
1,1800,59,16,1,24,6,3,42623.42266
1,1800,59,16,2,8,6,3,42015.85846
1,1800,59,16,2,24,6,3,42724.77796
1,1800,59,16,3,8,6,3,42111.76566
1,1800,59,16,3,24,6,3,42820.68516
1,1800,59,16,4,8,6,3,42199.40396
1,1800,59,16,4,24,6,3,42908.32346
1,1800,59,24,1,8,6,4,42455.81056
1,1800,59,24,1,24,6,4,43164.73006
1,1800,59,24,2,8,6,4,42557.16586
1,1800,59,24,2,24,6,4,43266.08536
1,1800,59,24,3,8,6,4,42653.07306
1,1800,59,24,3,24,6,4,43361.99256
1,1800,59,24,4,8,6,4,42740.71136
1,1800,59,24,4,24,6,4,43449.63086
1,1800,59,32,1,8,6,5,42916.19196
1,1800,59,32,1,24,6,5,43625.11146
1,1800,59,32,2,8,6,5,43017.54726
1,1800,59,32,2,24,6,5,43726.46676
1,1800,59,32,3,8,6,5,43113.45446
1,1800,59,32,3,24,6,5,43822.37396
1,1800,59,32,4,8,6,5,43201.09276
1,1800,59,32,4,24,6,5,43910.01226
1,1800,59,40,1,8,6,6,43228.02556
1,1800,59,40,1,24,6,6,43936.94506
1,1800,59,40,2,8,6,6,43329.38086
1,1800,59,40,2,24,6,6,44038.30036
1,1800,59,40,3,8,6,6,43425.28806
1,1800,59,40,3,24,6,6,44134.20756
1,1800,59,40,4,8,6,6,43512.92636
1,1800,59,40,4,24,6,6,44221.84586
1,1800,59,49,1,8,6,7,43635.60296
1,1800,59,49,1,24,6,7,44344.52246
1,1800,59,49,2,8,6,7,43736.95826
1,1800,59,49,2,24,6,7,44445.87776
1,1800,59,49,3,8,6,7,43832.86546
1,1800,59,49,3,24,6,7,44541.78496
1,1800,59,49,4,8,6,7,43920.50376
1,1800,59,49,4,24,6,7,44629.42326
1,1800,59,57,1,8,6,8,44485.18356
1,1800,59,57,1,24,6,8,45194.10306
1,1800,59,57,2,8,6,8,44586.53886
1,1800,59,57,2,24,6,8,45295.45836
1,1800,59,57,3,8,6,8,44682.44606
1,1800,59,57,3,24,6,8,45391.36556
1,1800,59,57,4,8,6,8,44770.08436
1,1800,59,57,4,24,6,8,45479.00386
1,1800,68,16,1,8,6,3,42703.59106
1,1800,68,16,1,24,6,3,43412.51056
1,1800,68,16,2,8,6,3,42804.94636
1,1800,68,16,2,24,6,3,43513.86586
1,1800,68,16,3,8,6,3,42900.85356
1,1800,68,16,3,24,6,3,43609.77306
1,1800,68,16,4,8,6,3,42988.49186
1,1800,68,16,4,24,6,3,43697.41136
1,1800,68,24,1,8,6,4,43244.89846
1,1800,68,24,1,24,6,4,43953.81796
1,1800,68,24,2,8,6,4,43346.25376
1,1800,68,24,2,24,6,4,44055.17326
1,1800,68,24,3,8,6,4,43442.16096
1,1800,68,24,3,24,6,4,44151.08046
1,1800,68,24,4,8,6,4,43529.79926
1,1800,68,24,4,24,6,4,44238.71876
1,1800,68,32,1,8,6,5,43705.27986
1,1800,68,32,1,24,6,5,44414.19936
1,1800,68,32,2,8,6,5,43806.63516
1,1800,68,32,2,24,6,5,44515.55466
1,1800,68,32,3,8,6,5,43902.54236
1,1800,68,32,3,24,6,5,44611.46186
1,1800,68,32,4,8,6,5,43990.18066
1,1800,68,32,4,24,6,5,44699.10016
1,1800,68,40,1,8,6,6,44017.11346
1,1800,68,40,1,24,6,6,44726.03296
1,1800,68,40,2,8,6,6,44118.46876
1,1800,68,40,2,24,6,6,44827.38826
1,1800,68,40,3,8,6,6,44214.37596
1,1800,68,40,3,24,6,6,44923.29546
1,1800,68,40,4,8,6,6,44302.01426
1,1800,68,40,4,24,6,6,45010.93376
1,1800,68,49,1,8,6,7,44424.69086
1,1800,68,49,1,24,6,7,45133.61036
1,1800,68,49,2,8,6,7,44526.04616
1,1800,68,49,2,24,6,7,45234.96566
1,1800,68,49,3,8,6,7,44621.95336
1,1800,68,49,3,24,6,7,45330.87286
1,1800,68,49,4,8,6,7,44709.59166
1,1800,68,49,4,24,6,7,45418.51116
1,1800,68,57,1,8,6,8,45274.27146
1,1800,68,57,1,24,6,8,45983.19096
1,1800,68,57,2,8,6,8,45375.62676
1,1800,68,57,2,24,6,8,46084.54626
1,1800,68,57,3,8,6,8,45471.53396
1,1800,68,57,3,24,6,8,46180.45346
1,1800,68,57,4,8,6,8,45559.17226
1,1800,68,57,4,24,6,8,46268.09176
1,1800,74,16,1,8,6,3,43174.64276
1,1800,74,16,1,24,6,3,43883.56226
1,1800,74,16,2,8,6,3,43275.99806
1,1800,74,16,2,24,6,3,43984.91756
1,1800,74,16,3,8,6,3,43371.90526
1,1800,74,16,3,24,6,3,44080.82476
1,1800,74,16,4,8,6,3,43459.54356
1,1800,74,16,4,24,6,3,44168.46306
1,1800,74,24,1,8,6,4,43715.95016
1,1800,74,24,1,24,6,4,44424.86966
1,1800,74,24,2,8,6,4,43817.30546
1,1800,74,24,2,24,6,4,44526.22496
1,1800,74,24,3,8,6,4,43913.21266
1,1800,74,24,3,24,6,4,44622.13216
1,1800,74,24,4,8,6,4,44000.85096
1,1800,74,24,4,24,6,4,44709.77046
1,1800,74,32,1,8,6,5,44176.33156
1,1800,74,32,1,24,6,5,44885.25106
1,1800,74,32,2,8,6,5,44277.68686
1,1800,74,32,2,24,6,5,44986.60636
1,1800,74,32,3,8,6,5,44373.59406
1,1800,74,32,3,24,6,5,45082.51356
1,1800,74,32,4,8,6,5,44461.23236
1,1800,74,32,4,24,6,5,45170.15186
1,1800,74,40,1,8,6,6,44488.16516
1,1800,74,40,1,24,6,6,45197.08466
1,1800,74,40,2,8,6,6,44589.52046
1,1800,74,40,2,24,6,6,45298.43996
1,1800,74,40,3,8,6,6,44685.42766
1,1800,74,40,3,24,6,6,45394.34716
1,1800,74,40,4,8,6,6,44773.06596
1,1800,74,40,4,24,6,6,45481.98546
1,1800,74,49,1,8,6,7,44895.74256
1,1800,74,49,1,24,6,7,45604.66206
1,1800,74,49,2,8,6,7,44997.09786
1,1800,74,49,2,24,6,7,45706.01736
1,1800,74,49,3,8,6,7,45093.00506
1,1800,74,49,3,24,6,7,45801.92456
1,1800,74,49,4,8,6,7,45180.64336
1,1800,74,49,4,24,6,7,45889.56286
1,1800,74,57,1,8,6,8,45745.32316
1,1800,74,57,1,24,6,8,46454.24266
1,1800,74,57,2,8,6,8,45846.67846
1,1800,74,57,2,24,6,8,46555.59796
1,1800,74,57,3,8,6,8,45942.58566
1,1800,74,57,3,24,6,8,46651.50516
1,1800,74,57,4,8,6,8,46030.22396
1,1800,74,57,4,24,6,8,46739.14346
1,1800,83,16,1,8,6,3,43747.43206
1,1800,83,16,1,24,6,3,44456.35156
1,1800,83,16,2,8,6,3,43848.78736
1,1800,83,16,2,24,6,3,44557.70686
1,1800,83,16,3,8,6,3,43944.69456
1,1800,83,16,3,24,6,3,44653.61406
1,1800,83,16,4,8,6,3,44032.33286
1,1800,83,16,4,24,6,3,44741.25236
1,1800,83,24,1,8,6,4,44274.73946
1,1800,83,24,1,24,6,4,44983.65896
1,1800,83,24,2,8,6,4,44376.09476
1,1800,83,24,2,24,6,4,45085.01426
1,1800,83,24,3,8,6,4,44472.00196
1,1800,83,24,3,24,6,4,45180.92146
1,1800,83,24,4,8,6,4,44559.64026
1,1800,83,24,4,24,6,4,45268.55976
1,1800,83,32,1,8,6,5,44735.12086
1,1800,83,32,1,24,6,5,45444.04036
1,1800,83,32,2,8,6,5,44836.47616
1,1800,83,32,2,24,6,5,45545.39566
1,1800,83,32,3,8,6,5,44932.38336
1,1800,83,32,3,24,6,5,45641.30286
1,1800,83,32,4,8,6,5,45020.02166
1,1800,83,32,4,24,6,5,45728.94116
1,1800,83,40,1,8,6,6,45046.95446
1,1800,83,40,1,24,6,6,45755.87396
1,1800,83,40,2,8,6,6,45148.30976
1,1800,83,40,2,24,6,6,45857.22926
1,1800,83,40,3,8,6,6,45244.21696
1,1800,83,40,3,24,6,6,45953.13646
1,1800,83,40,4,8,6,6,45331.85526
1,1800,83,49,1,8,6,7,45454.53186
1,1800,83,49,1,24,6,7,46163.45136
1,1800,83,49,2,8,6,7,45555.88716
1,1800,83,49,2,24,6,7,46264.80666
1,1800,83,49,3,8,6,7,45651.79436
1,1800,83,49,3,24,6,7,46360.71386
1,1800,83,49,4,8,6,7,45739.43266
1,1800,83,57,1,8,6,8,46304.11246
1,1800,83,57,1,24,6,8,47013.03196
1,1800,83,57,2,8,6,8,46405.46776
1,1800,83,57,2,24,6,8,47114.38726
1,1800,83,57,3,8,6,8,46501.37496
1,1800,83,57,3,24,6,8,47210.29446
1,1800,83,57,4,8,6,8,46589.01326
1,1800,83,57,4,24,6,8,47297.93276
1,1800,92,16,1,8,6,3,44415.72886
1,1800,92,16,1,24,6,3,45124.64836
1,1800,92,16,2,8,6,3,44517.08416
1,1800,92,16,2,24,6,3,45226.00366
1,1800,92,16,3,8,6,3,44612.99136
1,1800,92,16,3,24,6,3,45321.91086
1,1800,92,16,4,8,6,3,44700.62966
1,1800,92,16,4,24,6,3,45409.54916
1,1800,92,24,1,8,6,4,44957.03626
1,1800,92,24,1,24,6,4,45665.95576
1,1800,92,24,2,8,6,4,45058.39156
1,1800,92,24,2,24,6,4,45767.31106
1,1800,92,24,3,8,6,4,45154.29876
1,1800,92,24,3,24,6,4,45863.21826
1,1800,92,24,4,8,6,4,45241.93706
1,1800,92,24,4,24,6,4,45950.85656
1,1800,92,32,1,8,6,5,45417.41766
1,1800,92,32,1,24,6,5,46126.33716
1,1800,92,32,2,8,6,5,45518.77296
1,1800,92,32,2,24,6,5,46227.69246
1,1800,92,32,3,8,6,5,45614.68016
1,1800,92,32,3,24,6,5,46323.59966
1,1800,92,32,4,8,6,5,45702.31846
1,1800,92,32,4,24,6,5,46411.23796
1,1800,92,40,1,8,6,6,45729.25126
1,1800,92,40,1,24,6,6,46438.17076
1,1800,92,40,2,8,6,6,45830.60656
1,1800,92,40,2,24,6,6,46539.52606
1,1800,92,40,3,8,6,6,45926.51376
1,1800,92,40,3,24,6,6,46635.43326
1,1800,92,40,4,8,6,6,46014.15206
1,1800,92,40,4,24,6,6,46723.07156
1,1800,92,49,1,8,6,7,46136.82866
1,1800,92,49,1,24,6,7,46845.74816
1,1800,92,49,2,8,6,7,46238.18396
1,1800,92,49,2,24,6,7,46947.10346
1,1800,92,49,3,8,6,7,46334.09116
1,1800,92,49,3,24,6,7,47043.01066
1,1800,92,49,4,8,6,7,46421.72946
1,1800,92,49,4,24,6,7,47130.64896
1,1800,92,57,1,8,6,8,46986.40926
1,1800,92,57,1,24,6,8,47695.32876
1,1800,92,57,2,8,6,8,47087.76456
1,1800,92,57,2,24,6,8,47796.68406
1,1800,92,57,3,8,6,8,47183.67176
1,1800,92,57,3,24,6,8,47892.59126
1,1800,92,57,4,8,6,8,47271.31006
1,1800,92,57,4,24,6,8,47980.22956
1,1800,95,16,1,8,6,3,45438.88766
1,1800,95,16,1,24,6,3,46147.80716
1,1800,95,16,2,8,6,3,45540.24296
1,1800,95,16,2,24,6,3,46249.16246
1,1800,95,16,3,8,6,3,45636.15016
1,1800,95,16,3,24,6,3,46345.06966
1,1800,95,16,4,8,6,3,45723.78846
1,1800,95,16,4,24,6,3,46432.70796
1,1800,95,24,1,8,6,4,45980.19506
1,1800,95,24,1,24,6,4,46689.11456
1,1800,95,24,2,8,6,4,46081.55036
1,1800,95,24,2,24,6,4,46790.46986
1,1800,95,24,3,8,6,4,46177.45756
1,1800,95,24,3,24,6,4,46886.37706
1,1800,95,24,4,8,6,4,46265.09586
1,1800,95,24,4,24,6,4,46974.01536
1,1800,95,32,1,8,6,5,46440.57646
1,1800,95,32,1,24,6,5,47149.49596
1,1800,95,32,2,8,6,5,46541.93176
1,1800,95,32,2,24,6,5,47250.85126
1,1800,95,32,3,8,6,5,46637.83896
1,1800,95,32,3,24,6,5,47346.75846
1,1800,95,32,4,8,6,5,46725.47726
1,1800,95,32,4,24,6,5,47434.39676
1,1800,95,40,1,8,6,6,46752.41006
1,1800,95,40,1,24,6,6,47461.32956
1,1800,95,40,2,8,6,6,46853.76536
1,1800,95,40,2,24,6,6,47562.68486
1,1800,95,40,3,8,6,6,46949.67256
1,1800,95,40,3,24,6,6,47658.59206
1,1800,95,40,4,8,6,6,47037.31086
1,1800,95,40,4,24,6,6,47746.23036
1,1800,95,49,1,8,6,7,47159.98746
1,1800,95,49,1,24,6,7,47868.90696
1,1800,95,49,2,8,6,7,47261.34276
1,1800,95,49,2,24,6,7,47970.26226
1,1800,95,49,3,8,6,7,47357.24996
1,1800,95,49,3,24,6,7,48066.16946
1,1800,95,49,4,8,6,7,47444.88826
1,1800,95,49,4,24,6,7,48153.80776
1,1800,95,57,1,8,6,8,48009.56806
1,1800,95,57,1,24,6,8,48718.48756
1,1800,95,57,2,8,6,8,48110.92336
1,1800,95,57,2,24,6,8,48819.84286
1,1800,95,57,3,8,6,8,48206.83056
1,1800,95,57,3,24,6,8,48915.75006
1,1800,95,57,4,8,6,8,48294.46886
1,1800,95,57,4,24,6,8,49003.38836
